ablation,task,regime,split,seed,episodes,success,success_probability,utility,precondition_violation,belief_ece,branch_entropy_error,recovery_success,damage_rate,wasted_action,intervention_cost,probe_overhead,irreversible_commitment,plan_depth_blowup
minus_contact_belief_state,peg_assembly,hidden_friction,heldout_combined_contact_uncertainty,1,6,0.333333,0.580243,0.218712,0.08832,0.105045,0.11754,0.503624,0.031223,0.085538,0.224485,0.059462,0.035512,0.089116
minus_contact_belief_state,peg_assembly,hidden_friction,heldout_combined_contact_uncertainty,2,6,0.666667,0.578047,0.55817,0.094544,0.106505,0.124134,0.511767,0.027472,0.074331,0.224485,0.059462,0.029585,0.081332
minus_contact_belief_state,peg_assembly,hidden_friction,heldout_combined_contact_uncertainty,3,6,0.666667,0.582043,0.54306,0.097445,0.101051,0.117075,0.514091,0.037279,0.08861,0.224485,0.059462,0.039973,0.093798
minus_contact_belief_state,peg_assembly,hidden_friction,heldout_combined_contact_uncertainty,4,6,0.5,0.584218,0.378353,0.092202,0.108554,0.12257,0.532273,0.040789,0.086625,0.224485,0.059462,0.040646,0.099309
minus_contact_belief_state,peg_assembly,hidden_friction,heldout_combined_contact_uncertainty,5,6,0.5,0.576702,0.383107,0.092353,0.105594,0.117243,0.506718,0.032837,0.078599,0.224485,0.059462,0.037089,0.097732
minus_contact_belief_state,peg_assembly,hidden_friction,heldout_combined_contact_uncertainty,6,6,0.666667,0.583829,0.548382,0.090288,0.102551,0.125968,0.512189,0.033899,0.083274,0.224485,0.059462,0.044853,0.090568
minus_contact_belief_state,peg_assembly,hidden_friction,heldout_combined_contact_uncertainty,7,6,0.5,0.566229,0.381996,0.092665,0.112034,0.124675,0.497071,0.02931,0.082081,0.224485,0.059462,0.035456,0.090688
minus_contact_belief_state,peg_assembly,hidden_friction,heldout_combined_contact_uncertainty,8,6,0.333333,0.590196,0.222586,0.088429,0.102557,0.11639,0.523246,0.028811,0.08604,0.224485,0.059462,0.035627,0.093196
minus_contact_belief_state,peg_assembly,hidden_friction,heldout_combined_contact_uncertainty,9,6,0.5,0.57566,0.382566,0.090022,0.105563,0.11772,0.513275,0.033531,0.090698,0.224485,0.059462,0.039541,0.085923
minus_contact_belief_state,peg_assembly,pose_ambiguity,heldout_combined_contact_uncertainty,0,6,0.666667,0.591873,0.543728,0.090374,0.113643,0.120707,0.505441,0.038505,0.08758,0.225457,0.059462,0.037344,0.093607
minus_contact_belief_state,peg_assembly,pose_ambiguity,heldout_combined_contact_uncertainty,1,6,0.5,0.58591,0.392667,0.08048,0.102537,0.120711,0.52218,0.030283,0.083849,0.225457,0.059462,0.034707,0.094991
minus_contact_belief_state,peg_assembly,pose_ambiguity,heldout_combined_contact_uncertainty,2,6,0.5,0.579108,0.383809,0.083747,0.108629,0.120077,0.502899,0.031286,0.087639,0.225457,0.059462,0.041961,0.091388
minus_contact_belief_state,peg_assembly,pose_ambiguity,heldout_combined_contact_uncertainty,3,6,0.666667,0.581905,0.552435,0.080545,0.106522,0.121778,0.514821,0.035519,0.081597,0.225457,0.059462,0.048815,0.091895
minus_contact_belief_state,peg_assembly,pose_ambiguity,heldout_combined_contact_uncertainty,4,6,1.0,0.580603,0.880509,0.085235,0.113192,0.13001,0.502531,0.028777,0.08849,0.225457,0.059462,0.04431,0.095901
minus_contact_belief_state,peg_assembly,pose_ambiguity,heldout_combined_contact_uncertainty,5,6,0.666667,0.586812,0.551964,0.089934,0.102448,0.121682,0.512569,0.029174,0.085548,0.225457,0.059462,0.042212,0.087124
minus_contact_belief_state,peg_assembly,pose_ambiguity,heldout_combined_contact_uncertainty,6,6,0.666667,0.577724,0.545685,0.093041,0.105299,0.122112,0.515666,0.032039,0.091751,0.225457,0.059462,0.042547,0.091498
minus_contact_belief_state,peg_assembly,pose_ambiguity,heldout_combined_contact_uncertainty,7,6,0.666667,0.582013,0.549152,0.092937,0.110147,0.116732,0.51351,0.031675,0.084887,0.225457,0.059462,0.037399,0.092843
minus_contact_belief_state,peg_assembly,pose_ambiguity,heldout_combined_contact_uncertainty,8,6,0.666667,0.58808,0.553666,0.085381,0.103701,0.127817,0.512531,0.030992,0.086389,0.225457,0.059462,0.043383,0.079356
minus_contact_belief_state,peg_assembly,pose_ambiguity,heldout_combined_contact_uncertainty,9,6,0.5,0.574377,0.387608,0.086811,0.112612,0.124574,0.52327,0.028262,0.089185,0.225457,0.059462,0.036693,0.088048
minus_contact_belief_state,peg_assembly,compliance_ambiguity,heldout_combined_contact_uncertainty,0,6,1.0,0.576836,0.86917,0.099155,0.1178,0.132576,0.515592,0.030235,0.091879,0.227487,0.059462,0.052554,0.097978
minus_contact_belief_state,peg_assembly,compliance_ambiguity,heldout_combined_contact_uncertainty,1,6,0.666667,0.571606,0.542197,0.089292,0.106374,0.13504,0.508953,0.034542,0.090222,0.227487,0.059462,0.044126,0.097235
minus_contact_belief_state,peg_assembly,compliance_ambiguity,heldout_combined_contact_uncertainty,2,6,0.833333,0.567848,0.70204,0.101581,0.11134,0.120535,0.506046,0.034881,0.0884,0.227487,0.059462,0.045908,0.100433
minus_contact_belief_state,peg_assembly,compliance_ambiguity,heldout_combined_contact_uncertainty,3,6,0.666667,0.582316,0.53404,0.097293,0.113515,0.132554,0.505215,0.038613,0.096023,0.227487,0.059462,0.045422,0.087797
minus_contact_belief_state,peg_assembly,compliance_ambiguity,heldout_combined_contact_uncertainty,4,6,0.5,0.566093,0.372228,0.095204,0.111105,0.1222,0.504723,0.031364,0.095661,0.227487,0.059462,0.045476,0.094964
minus_contact_belief_state,peg_assembly,compliance_ambiguity,heldout_combined_contact_uncertainty,5,6,0.666667,0.578042,0.542639,0.086309,0.112773,0.125776,0.501948,0.029129,0.091263,0.227487,0.059462,0.047346,0.105567
minus_contact_belief_state,peg_assembly,compliance_ambiguity,heldout_combined_contact_uncertainty,6,6,0.666667,0.565931,0.540669,0.097925,0.113194,0.125486,0.52126,0.035753,0.095068,0.227487,0.059462,0.037619,0.090273
minus_contact_belief_state,peg_assembly,compliance_ambiguity,heldout_combined_contact_uncertainty,7,6,0.833333,0.573624,0.711843,0.088353,0.116399,0.134792,0.510972,0.036821,0.085451,0.227487,0.059462,0.03808,0.091603
minus_contact_belief_state,peg_assembly,compliance_ambiguity,heldout_combined_contact_uncertainty,8,6,0.5,0.57206,0.367976,0.098513,0.115554,0.129091,0.500304,0.030767,0.0931,0.227487,0.059462,0.052102,0.093573
minus_contact_belief_state,peg_assembly,compliance_ambiguity,heldout_combined_contact_uncertainty,9,6,0.5,0.569628,0.370566,0.102698,0.111428,0.125885,0.510059,0.02974,0.09688,0.227487,0.059462,0.044423,0.088399
minus_contact_belief_state,peg_assembly,jamming_ambiguity,heldout_combined_contact_uncertainty,0,6,0.666667,0.568538,0.531725,0.103309,0.113114,0.131625,0.495454,0.032144,0.093304,0.228679,0.059462,0.043282,0.097673
minus_contact_belief_state,peg_assembly,jamming_ambiguity,heldout_combined_contact_uncertainty,1,6,0.5,0.567715,0.362075,0.105952,0.121589,0.127848,0.506138,0.031493,0.099701,0.228679,0.059462,0.043453,0.100883
minus_contact_belief_state,peg_assembly,jamming_ambiguity,heldout_combined_contact_uncertainty,2,6,0.5,0.565003,0.369884,0.100492,0.114985,0.126263,0.501266,0.026299,0.088326,0.228679,0.059462,0.049479,0.103166
minus_contact_belief_state,peg_assembly,jamming_ambiguity,heldout_combined_contact_uncertainty,3,6,0.5,0.558221,0.363902,0.099308,0.119109,0.129571,0.513046,0.033492,0.099468,0.228679,0.059462,0.052115,0.100231
minus_contact_belief_state,peg_assembly,jamming_ambiguity,heldout_combined_contact_uncertainty,4,6,0.5,0.565119,0.363948,0.103038,0.118208,0.125803,0.517859,0.032693,0.096823,0.228679,0.059462,0.057406,0.096487
minus_contact_belief_state,peg_assembly,jamming_ambiguity,heldout_combined_contact_uncertainty,5,6,0.666667,0.571028,0.531461,0.10433,0.117918,0.128427,0.514209,0.034728,0.099107,0.228679,0.059462,0.043413,0.094024
minus_contact_belief_state,peg_assembly,jamming_ambiguity,heldout_combined_contact_uncertainty,6,6,0.5,0.568803,0.356326,0.109306,0.11351,0.136465,0.504654,0.040497,0.098653,0.228679,0.059462,0.047204,0.09389
minus_contact_belief_state,peg_assembly,jamming_ambiguity,heldout_combined_contact_uncertainty,7,6,0.333333,0.571587,0.197875,0.106825,0.114965,0.134248,0.514807,0.034113,0.0936,0.228679,0.059462,0.047987,0.092702
minus_contact_belief_state,peg_assembly,jamming_ambiguity,heldout_combined_contact_uncertainty,8,6,0.666667,0.568437,0.52799,0.110015,0.113514,0.128609,0.505437,0.032835,0.09166,0.228679,0.059462,0.052743,0.096461
minus_contact_belief_state,peg_assembly,jamming_ambiguity,heldout_combined_contact_uncertainty,9,6,0.833333,0.587163,0.703689,0.097246,0.116958,0.132982,0.514305,0.032855,0.093728,0.228679,0.059462,0.046094,0.094401
minus_contact_belief_state,peg_assembly,release_uncertainty,heldout_combined_contact_uncertainty,0,6,0.666667,0.575202,0.537222,0.093203,0.112902,0.126913,0.508986,0.040683,0.088088,0.22753,0.059462,0.048287,0.094959
minus_contact_belief_state,peg_assembly,release_uncertainty,heldout_combined_contact_uncertainty,1,6,0.666667,0.561919,0.532063,0.095927,0.109949,0.132282,0.499162,0.039104,0.095552,0.22753,0.059462,0.048423,0.09399
minus_contact_belief_state,peg_assembly,release_uncertainty,heldout_combined_contact_uncertainty,2,6,0.5,0.568757,0.373837,0.086435,0.116988,0.127761,0.513846,0.034704,0.093977,0.22753,0.059462,0.049934,0.100002
minus_contact_belief_state,peg_assembly,release_uncertainty,heldout_combined_contact_uncertainty,3,6,0.833333,0.575023,0.708388,0.093643,0.112878,0.126768,0.523953,0.03874,0.090357,0.22753,0.059462,0.041151,0.094504
minus_contact_belief_state,peg_assembly,release_uncertainty,heldout_combined_contact_uncertainty,4,6,0.333333,0.582303,0.201702,0.094116,0.110079,0.124066,0.50768,0.043806,0.096843,0.22753,0.059462,0.033985,0.101245
minus_contact_belief_state,peg_assembly,release_uncertainty,heldout_combined_contact_uncertainty,5,6,0.5,0.574318,0.37622,0.082664,0.111753,0.126172,0.495303,0.035814,0.096214,0.22753,0.059462,0.040515,0.093297
minus_contact_belief_state,peg_assembly,release_uncertainty,heldout_combined_contact_uncertainty,6,6,0.166667,0.568977,0.04565,0.08999,0.115698,0.118661,0.504052,0.031485,0.089724,0.22753,0.059462,0.040679,0.091108
minus_contact_belief_state,peg_assembly,release_uncertainty,heldout_combined_contact_uncertainty,7,6,0.333333,0.571699,0.211751,0.085063,0.105386,0.120327,0.503374,0.037356,0.090722,0.22753,0.059462,0.043227,0.092626
minus_contact_belief_state,peg_assembly,release_uncertainty,heldout_combined_contact_uncertainty,8,6,0.666667,0.578725,0.545976,0.087396,0.113,0.123383,0.508121,0.036958,0.085419,0.22753,0.059462,0.043833,0.088908
minus_contact_belief_state,peg_assembly,release_uncertainty,heldout_combined_contact_uncertainty,9,6,0.666667,0.570315,0.544933,0.089282,0.108756,0.126792,0.519193,0.033721,0.086691,0.22753,0.059462,0.051129,0.094723
minus_contact_belief_state,peg_assembly,partial_observability_dropout,heldout_combined_contact_uncertainty,0,6,0.5,0.580443,0.35359,0.119168,0.144078,0.129992,0.52139,0.029324,0.097773,0.228239,0.059462,0.051924,0.101851
minus_contact_belief_state,peg_assembly,partial_observability_dropout,heldout_combined_contact_uncertainty,1,6,0.166667,0.554976,0.020405,0.115602,0.131961,0.129664,0.493431,0.036076,0.095378,0.228239,0.059462,0.041405,0.097094
minus_contact_belief_state,peg_assembly,partial_observability_dropout,heldout_combined_contact_uncertainty,2,6,0.333333,0.569223,0.183717,0.112852,0.142081,0.13356,0.503764,0.042177,0.092904,0.228239,0.059462,0.052847,0.09515
minus_contact_belief_state,peg_assembly,partial_observability_dropout,heldout_combined_contact_uncertainty,3,6,0.333333,0.57437,0.186975,0.112174,0.132576,0.132069,0.507464,0.036678,0.096009,0.228239,0.059462,0.047243,0.106117
minus_contact_belief_state,peg_assembly,partial_observability_dropout,heldout_combined_contact_uncertainty,4,6,0.5,0.557751,0.34523,0.119214,0.149543,0.1342,0.516997,0.039675,0.10798,0.228239,0.059462,0.048522,0.094426
minus_contact_belief_state,peg_assembly,partial_observability_dropout,heldout_combined_contact_uncertainty,5,6,0.333333,0.570559,0.187336,0.111734,0.144841,0.130281,0.502833,0.034306,0.096311,0.228239,0.059462,0.046772,0.100967
minus_contact_belief_state,peg_assembly,partial_observability_dropout,heldout_combined_contact_uncertainty,6,6,0.333333,0.565573,0.185691,0.11138,0.14452,0.1429,0.512851,0.038499,0.095732,0.228239,0.059462,0.047137,0.101365
minus_contact_belief_state,peg_assembly,partial_observability_dropout,heldout_combined_contact_uncertainty,7,6,0.333333,0.552745,0.183287,0.124344,0.1409,0.126391,0.509878,0.034871,0.098717,0.228239,0.059462,0.041572,0.098803
minus_contact_belief_state,peg_assembly,partial_observability_dropout,heldout_combined_contact_uncertainty,8,6,0.666667,0.556905,0.511411,0.118025,0.139012,0.129152,0.520754,0.044164,0.110651,0.228239,0.059462,0.044561,0.102126
minus_contact_belief_state,peg_assembly,partial_observability_dropout,heldout_combined_contact_uncertainty,9,6,0.5,0.561033,0.348784,0.12218,0.14919,0.131059,0.510831,0.038625,0.096783,0.228239,0.059462,0.042548,0.096134
minus_contact_belief_state,peg_assembly,irreversible_damage_risk,heldout_combined_contact_uncertainty,0,6,0.666667,0.565157,0.519705,0.103601,0.119808,0.138735,0.500656,0.039875,0.101772,0.231281,0.059462,0.054966,0.099855
minus_contact_belief_state,peg_assembly,irreversible_damage_risk,heldout_combined_contact_uncertainty,1,6,0.333333,0.553602,0.184993,0.101762,0.11927,0.138604,0.495796,0.035595,0.109577,0.231281,0.059462,0.052874,0.107212
minus_contact_belief_state,peg_assembly,irreversible_damage_risk,heldout_combined_contact_uncertainty,2,6,1.0,0.562139,0.861722,0.103004,0.12103,0.128905,0.52129,0.036213,0.09596,0.231281,0.059462,0.052284,0.10376
minus_contact_belief_state,peg_assembly,irreversible_damage_risk,heldout_combined_contact_uncertainty,3,6,0.833333,0.571632,0.691549,0.105633,0.127637,0.135039,0.502628,0.036034,0.094647,0.231281,0.059462,0.053455,0.09204
minus_contact_belief_state,peg_assembly,irreversible_damage_risk,heldout_combined_contact_uncertainty,4,6,0.333333,0.55992,0.18958,0.100018,0.120829,0.137951,0.50599,0.04882,0.089554,0.231281,0.059462,0.051817,0.101786
minus_contact_belief_state,peg_assembly,irreversible_damage_risk,heldout_combined_contact_uncertainty,5,6,0.5,0.571501,0.348487,0.10484,0.122376,0.138881,0.491307,0.044483,0.099824,0.231281,0.059462,0.056698,0.099179
minus_contact_belief_state,peg_assembly,irreversible_damage_risk,heldout_combined_contact_uncertainty,6,6,0.5,0.559627,0.356614,0.102831,0.120011,0.136129,0.51484,0.039444,0.09942,0.231281,0.059462,0.054788,0.102971
minus_contact_belief_state,peg_assembly,irreversible_damage_risk,heldout_combined_contact_uncertainty,7,6,0.666667,0.58381,0.514436,0.105788,0.122014,0.136632,0.487576,0.043564,0.100847,0.231281,0.059462,0.055669,0.100363
minus_contact_belief_state,peg_assembly,irreversible_damage_risk,heldout_combined_contact_uncertainty,8,6,0.833333,0.565226,0.691114,0.101329,0.119826,0.137344,0.518613,0.042506,0.100919,0.231281,0.059462,0.047884,0.102844
minus_contact_belief_state,peg_assembly,irreversible_damage_risk,heldout_combined_contact_uncertainty,9,6,0.5,0.560304,0.350219,0.104525,0.116045,0.138316,0.498432,0.046803,0.102675,0.231281,0.059462,0.051018,0.098658
minus_contact_belief_state,peg_assembly,branch_resource_depletion,heldout_combined_contact_uncertainty,0,6,0.5,0.564074,0.360265,0.098669,0.116716,0.129961,0.50766,0.036017,0.101648,0.229208,0.059462,0.057754,0.098644
minus_contact_belief_state,peg_assembly,branch_resource_depletion,heldout_combined_contact_uncertainty,1,6,0.666667,0.582306,0.521197,0.101708,0.11624,0.138961,0.49847,0.034511,0.105577,0.229208,0.059462,0.055046,0.106039
minus_contact_belief_state,peg_assembly,branch_resource_depletion,heldout_combined_contact_uncertainty,2,6,0.166667,0.563738,0.020296,0.109201,0.118328,0.133942,0.50052,0.042517,0.099577,0.229208,0.059462,0.045382,0.097588
minus_contact_belief_state,peg_assembly,branch_resource_depletion,heldout_combined_contact_uncertainty,3,6,0.666667,0.555952,0.528326,0.100282,0.118914,0.136992,0.504529,0.039027,0.096548,0.229208,0.059462,0.041971,0.101736
minus_contact_belief_state,peg_assembly,branch_resource_depletion,heldout_combined_contact_uncertainty,4,6,0.833333,0.575797,0.686786,0.11206,0.120158,0.12969,0.50319,0.038088,0.100314,0.229208,0.059462,0.049172,0.098806
minus_contact_belief_state,peg_assembly,branch_resource_depletion,heldout_combined_contact_uncertainty,5,6,0.333333,0.561872,0.188811,0.100022,0.114339,0.1358,0.50814,0.038017,0.111135,0.229208,0.059462,0.050636,0.104548
minus_contact_belief_state,peg_assembly,branch_resource_depletion,heldout_combined_contact_uncertainty,6,6,0.166667,0.561957,0.025288,0.098007,0.118688,0.137825,0.497796,0.032504,0.10152,0.229208,0.059462,0.056549,0.104639
minus_contact_belief_state,peg_assembly,branch_resource_depletion,heldout_combined_contact_uncertainty,7,6,0.333333,0.558866,0.194057,0.104466,0.116488,0.136016,0.519432,0.030729,0.100518,0.229208,0.059462,0.056091,0.10415
minus_contact_belief_state,peg_assembly,branch_resource_depletion,heldout_combined_contact_uncertainty,8,6,0.666667,0.564005,0.523117,0.107547,0.122697,0.133852,0.510126,0.038457,0.100711,0.229208,0.059462,0.048633,0.09715
minus_contact_belief_state,peg_assembly,branch_resource_depletion,heldout_combined_contact_uncertainty,9,6,0.5,0.563095,0.361029,0.101234,0.121017,0.129086,0.505642,0.034143,0.098933,0.229208,0.059462,0.052352,0.100556
minus_contact_belief_state,peg_assembly,combined_contact_uncertainty,heldout_combined_contact_uncertainty,0,6,0.5,0.556517,0.328808,0.127286,0.144395,0.142516,0.49335,0.038767,0.114576,0.232299,0.059462,0.056618,0.10755
minus_contact_belief_state,peg_assembly,combined_contact_uncertainty,heldout_combined_contact_uncertainty,1,6,0.333333,0.552197,0.166215,0.127379,0.138665,0.140131,0.499796,0.040744,0.108925,0.232299,0.059462,0.056115,0.103667
minus_contact_belief_state,peg_assembly,combined_contact_uncertainty,heldout_combined_contact_uncertainty,2,6,0.666667,0.556855,0.490486,0.132862,0.141212,0.148268,0.49056,0.044468,0.111772,0.232299,0.059462,0.053508,0.108359
